episode,reward,r_acc
30631,-9444.684570,-9444.684211
30632,-8819.473633,-8819.473684
30633,-9384.894531,-9384.894737
30634,-8609.736328,-8609.736842
30635,-9014.579102,-9014.578947
30636,-8723.894531,-8723.894737
30637,-8684.052734,-8684.052632
30638,-9075.000000,-9075.000000
30639,-9357.262695,-9357.263158
30640,-8135.052246,-8135.052632
30641,-9195.579102,-9195.578947
30642,-9630.947266,-9630.947368
30643,-9256.473633,-9256.473684
30644,-8812.947266,-8812.947368
30645,-9271.737305,-9271.736842
30646,-8509.000000,-8509.000000
30647,-9645.684570,-9645.684211
30648,-8931.262695,-8931.263158
30649,-8762.210938,-8762.210526
30650,-9151.579102,-9151.578947
30651,-9289.684570,-9289.684211
30652,-9621.683594,-9621.684211
30653,-9481.210938,-9481.210526
30654,-8596.789062,-8596.789474
30655,-9075.316406,-9075.315789
30656,-9181.209961,-9181.210526
30657,-9277.262695,-9277.263158
30658,-9173.999023,-9174.000000
30659,-9815.316406,-9815.315789
30660,-9258.105469,-9258.105263
30661,-9295.052734,-9295.052632
30662,-9085.420898,-9085.421053
30663,-9386.315430,-9386.315789
30664,-9376.579102,-9376.578947
30665,-8890.158203,-8890.157895
30666,-9628.841797,-9628.842105
30667,-8659.369141,-8659.368421
30668,-8920.105469,-8920.105263
30669,-9838.315430,-9838.315789
30670,-9034.526367,-9034.526316
30671,-9020.631836,-9020.631579
30672,-8893.631836,-8893.631579
30673,-9571.684570,-9571.684211
30674,-9009.210938,-9009.210526
30675,-8752.684570,-8752.684211
30676,-9256.315430,-9256.315789
30677,-9048.789062,-9048.789474
30678,-9265.894531,-9265.894737
30679,-9297.579102,-9297.578947
30680,-8779.157227,-8779.157895
30681,-9032.000000,-9032.000000
30682,-9235.210938,-9235.210526
30683,-9557.684570,-9557.684211
30684,-9006.947266,-9006.947368
30685,-9580.052734,-9580.052632
30686,-8522.316406,-8522.315789
30687,-9366.052734,-9366.052632
30688,-9316.631836,-9316.631579
30689,-8251.052734,-8251.052632
30690,-9159.420898,-9159.421053
30691,-8311.315430,-8311.315789
30692,-9337.368164,-9337.368421
30693,-8850.631836,-8850.631579
30694,-9391.315430,-9391.315789
30695,-8639.105469,-8639.105263
30696,-9277.473633,-9277.473684
30697,-8389.631836,-8389.631579
30698,-9883.158203,-9883.157895
30699,-8883.315430,-8883.315789
30700,-9698.579102,-9698.578947
30701,-8082.209961,-8082.210526
30702,-9150.684570,-9150.684211
30703,-9009.789062,-9009.789474
30704,-8912.368164,-8912.368421
30705,-8627.947266,-8627.947368
30706,-9840.262695,-9840.263158
30707,-8746.894531,-8746.894737
30708,-8761.315430,-8761.315789
30709,-9545.684570,-9545.684211
30710,-10321.737305,-10321.736842
30711,-8942.894531,-8942.894737
30712,-8641.262695,-8641.263158
30713,-9068.526367,-9068.526316
30714,-8239.789062,-8239.789474
30715,-9381.473633,-9381.473684
30716,-9040.790039,-9040.789474
30717,-8479.526367,-8479.526316
30718,-9389.894531,-9389.894737
30719,-9376.947266,-9376.947368
30720,-9601.158203,-9601.157895
30721,-9710.315430,-9710.315789
30722,-10102.052734,-10102.052632
30723,-9512.368164,-9512.368421
30724,-9668.894531,-9668.894737
30725,-8288.052734,-8288.052632
30726,-8876.315430,-8876.315789
30727,-8663.209961,-8663.210526
30728,-8306.684570,-8306.684211
30729,-7908.368652,-7908.368421
30730,-8903.579102,-8903.578947
30731,-9661.473633,-9661.473684
30732,-9293.526367,-9293.526316
30733,-9418.263672,-9418.263158
30734,-9237.315430,-9237.315789
30735,-9155.316406,-9155.315789
30736,-10012.263672,-10012.263158
30737,-10444.105469,-10444.105263
30738,-9019.631836,-9019.631579
30739,-9185.526367,-9185.526316
30740,-9758.737305,-9758.736842
30741,-9481.842773,-9481.842105
30742,-9044.157227,-9044.157895
30743,-9308.420898,-9308.421053
30744,-8387.262695,-8387.263158
30745,-8506.210938,-8506.210526
30746,-8857.000000,-8857.000000
30747,-8919.631836,-8919.631579
30748,-9007.841797,-9007.842105
30749,-9417.000000,-9417.000000
30750,-9025.894531,-9025.894737
30751,-8694.369141,-8694.368421
30752,-9625.579102,-9625.578947
30753,-8114.420898,-8114.421053
30754,-9881.894531,-9881.894737
30755,-10109.631836,-10109.631579
30756,-8485.736328,-8485.736842
30757,-9646.369141,-9646.368421
30758,-8856.368164,-8856.368421
30759,-9109.315430,-9109.315789
30760,-8936.420898,-8936.421053
30761,-8803.369141,-8803.368421
30762,-8914.368164,-8914.368421
30763,-8933.631836,-8933.631579
30764,-8486.157227,-8486.157895
30765,-9362.105469,-9362.105263
30766,-9086.578125,-9086.578947
30767,-8899.526367,-8899.526316
30768,-8945.158203,-8945.157895
30769,-9345.262695,-9345.263158
30770,-8698.105469,-8698.105263
30771,-9157.789062,-9157.789474
30772,-8912.947266,-8912.947368
30773,-9562.000000,-9562.000000
30774,-9669.052734,-9669.052632
30775,-9363.209961,-9363.210526
30776,-9454.894531,-9454.894737
30777,-8131.157715,-8131.157895
30778,-8874.947266,-8874.947368
30779,-9337.841797,-9337.842105
30780,-9170.894531,-9170.894737
30781,-8316.526367,-8316.526316
30782,-8847.262695,-8847.263158
30783,-9298.369141,-9298.368421
30784,-9308.473633,-9308.473684
30785,-10389.789062,-10389.789474
30786,-8998.630859,-8998.631579
30787,-9604.579102,-9604.578947
30788,-7991.315918,-7991.315789
30789,-9874.894531,-9874.894737
30790,-8813.684570,-8813.684211
30791,-9052.578125,-9052.578947
30792,-8727.526367,-8727.526316
30793,-8772.315430,-8772.315789
30794,-8746.420898,-8746.421053
30795,-8859.000000,-8859.000000
30796,-9690.315430,-9690.315789
30797,-8665.947266,-8665.947368
30798,-9525.947266,-9525.947368
30799,-9335.473633,-9335.473684
30800,-8457.368164,-8457.368421
30801,-8846.789062,-8846.789474
30802,-8887.526367,-8887.526316
30803,-8826.630859,-8826.631579
30804,-9077.789062,-9077.789474
30805,-9097.000000,-9097.000000
30806,-8862.052734,-8862.052632
30807,-9016.894531,-9016.894737
30808,-8799.210938,-8799.210526
30809,-9068.526367,-9068.526316
30810,-8986.947266,-8986.947368
30811,-9074.842773,-9074.842105
30812,-9367.947266,-9367.947368
30813,-9109.789062,-9109.789474
30814,-8770.789062,-8770.789474
30815,-9008.684570,-9008.684211
30816,-9129.841797,-9129.842105
30817,-8822.842773,-8822.842105
30818,-10026.790039,-10026.789474
30819,-9918.631836,-9918.631579
30820,-9512.790039,-9512.789474
30821,-8996.052734,-8996.052632
30822,-9180.052734,-9180.052632
30823,-9258.157227,-9258.157895
30824,-8740.368164,-8740.368421
30825,-9110.579102,-9110.578947
30826,-8883.316406,-8883.315789
30827,-8083.157715,-8083.157895
30828,-8383.420898,-8383.421053
30829,-8826.473633,-8826.473684
30830,-10259.052734,-10259.052632
30831,-9117.579102,-9117.578947
30832,-9755.736328,-9755.736842
30833,-8997.894531,-8997.894737
30834,-8737.420898,-8737.421053
30835,-8732.684570,-8732.684211
30836,-8890.210938,-8890.210526
30837,-8347.158203,-8347.157895
30838,-9352.105469,-9352.105263
30839,-10349.736328,-10349.736842
30840,-10222.262695,-10222.263158
30841,-9369.947266,-9369.947368
30842,-8871.158203,-8871.157895
30843,-9104.000000,-9104.000000
30844,-9002.420898,-9002.421053
30845,-9098.420898,-9098.421053
30846,-8863.841797,-8863.842105
30847,-8704.000000,-8704.000000
30848,-8284.000000,-8284.000000
30849,-9484.579102,-9484.578947
30850,-9004.841797,-9004.842105
30851,-8936.420898,-8936.421053
30852,-9339.210938,-9339.210526
30853,-9212.841797,-9212.842105
30854,-9374.157227,-9374.157895
30855,-9067.631836,-9067.631579
30856,-9074.420898,-9074.421053
30857,-9156.315430,-9156.315789
30858,-8838.737305,-8838.736842
30859,-8839.630859,-8839.631579
30860,-9262.789062,-9262.789474
30861,-10001.158203,-10001.157895
30862,-8027.262695,-8027.263158
30863,-9410.263672,-9410.263158
30864,-8339.737305,-8339.736842
30865,-9578.369141,-9578.368421
30866,-7778.789551,-7778.789474
30867,-8536.526367,-8536.526316
30868,-8293.052734,-8293.052632
30869,-8394.209961,-8394.210526
30870,-9343.947266,-9343.947368
30871,-8537.894531,-8537.894737
30872,-8642.526367,-8642.526316
30873,-9235.315430,-9235.315789
30874,-9329.473633,-9329.473684
30875,-9457.894531,-9457.894737
30876,-8887.105469,-8887.105263
30877,-8663.947266,-8663.947368
30878,-9881.420898,-9881.421053
30879,-9037.894531,-9037.894737
30880,-8901.895508,-8901.894737
30881,-9288.210938,-9288.210526
30882,-9497.631836,-9497.631579
30883,-9154.841797,-9154.842105
30884,-8361.473633,-8361.473684
30885,-8363.684570,-8363.684211
30886,-9913.158203,-9913.157895
30887,-9138.104492,-9138.105263
30888,-8173.631836,-8173.631579
30889,-8772.841797,-8772.842105
30890,-9331.315430,-9331.315789
30891,-9086.158203,-9086.157895
30892,-8402.105469,-8402.105263
30893,-9142.894531,-9142.894737
30894,-8531.210938,-8531.210526
30895,-9196.210938,-9196.210526
30896,-7909.579102,-7909.578947
30897,-8706.105469,-8706.105263
30898,-9470.105469,-9470.105263
30899,-8663.631836,-8663.631579
30900,-8705.052734,-8705.052632
30901,-8564.420898,-8564.421053
30902,-8941.315430,-8941.315789
30903,-8892.789062,-8892.789474
30904,-8534.683594,-8534.684211
30905,-9467.158203,-9467.157895
30906,-8962.368164,-8962.368421
30907,-9484.262695,-9484.263158
30908,-9135.684570,-9135.684211
30909,-8571.316406,-8571.315789
30910,-8949.420898,-8949.421053
30911,-9165.209961,-9165.210526
30912,-9003.209961,-9003.210526
30913,-8854.684570,-8854.684211
30914,-8701.368164,-8701.368421
30915,-9243.684570,-9243.684211
30916,-8830.158203,-8830.157895
30917,-8311.631836,-8311.631579
30918,-8864.737305,-8864.736842
30919,-8855.105469,-8855.105263
30920,-9494.579102,-9494.578947
30921,-8434.158203,-8434.157895
30922,-8455.473633,-8455.473684
30923,-8549.316406,-8549.315789
30924,-7991.578613,-7991.578947
30925,-8925.895508,-8925.894737
30926,-8211.000000,-8211.000000
30927,-9735.262695,-9735.263158
30928,-8816.737305,-8816.736842
30929,-8354.526367,-8354.526316
30930,-8040.947266,-8040.947368
30931,-9557.052734,-9557.052632
30932,-9078.684570,-9078.684211
30933,-8720.894531,-8720.894737
30934,-8635.526367,-8635.526316
30935,-8423.631836,-8423.631579
30936,-9533.158203,-9533.157895
30937,-9508.631836,-9508.631579
30938,-9144.000000,-9144.000000
30939,-9470.209961,-9470.210526
30940,-9147.052734,-9147.052632
30941,-8694.209961,-8694.210526
30942,-8896.052734,-8896.052632
30943,-8672.579102,-8672.578947
30944,-8838.630859,-8838.631579
30945,-9202.841797,-9202.842105
30946,-8546.368164,-8546.368421
30947,-9731.158203,-9731.157895
30948,-9397.052734,-9397.052632
30949,-9070.052734,-9070.052632
30950,-9297.473633,-9297.473684
30951,-8940.209961,-8940.210526
30952,-8822.420898,-8822.421053
30953,-9047.420898,-9047.421053
30954,-9324.000000,-9324.000000
30955,-9660.421875,-9660.421053
30956,-9163.473633,-9163.473684
30957,-9761.579102,-9761.578947
30958,-9714.631836,-9714.631579
30959,-8712.420898,-8712.421053
30960,-8994.158203,-8994.157895
30961,-8662.315430,-8662.315789
30962,-9046.157227,-9046.157895
30963,-9320.420898,-9320.421053
30964,-8784.052734,-8784.052632
30965,-9006.736328,-9006.736842
30966,-8756.948242,-8756.947368
30967,-9211.209961,-9211.210526
30968,-9493.368164,-9493.368421
30969,-8603.894531,-8603.894737
30970,-8234.368164,-8234.368421
30971,-9503.000000,-9503.000000
30972,-9809.000000,-9809.000000
30973,-9024.210938,-9024.210526
30974,-8845.789062,-8845.789474
30975,-9133.157227,-9133.157895
30976,-8972.104492,-8972.105263
30977,-9122.210938,-9122.210526
30978,-8330.052734,-8330.052632
30979,-8539.841797,-8539.842105
30980,-9039.736328,-9039.736842
30981,-8178.737305,-8178.736842
30982,-8987.368164,-8987.368421
30983,-8651.579102,-8651.578947
30984,-9711.736328,-9711.736842
30985,-8966.630859,-8966.631579
30986,-9188.157227,-9188.157895
30987,-7763.736816,-7763.736842
30988,-8673.369141,-8673.368421
30989,-8360.209961,-8360.210526
30990,-8388.579102,-8388.578947
30991,-8495.842773,-8495.842105
30992,-9212.263672,-9212.263158
30993,-8499.209961,-8499.210526
30994,-8562.525391,-8562.526316
30995,-8442.894531,-8442.894737
30996,-9385.105469,-9385.105263
30997,-9044.052734,-9044.052632
30998,-8883.684570,-8883.684211
30999,-8825.052734,-8825.052632
31000,-9317.157227,-9317.157895
31001,-8790.789062,-8790.789474
31002,-9369.262695,-9369.263158
31003,-8806.105469,-8806.105263
31004,-9395.263672,-9395.263158
31005,-8910.631836,-8910.631579
31006,-9634.947266,-9634.947368
31007,-8434.315430,-8434.315789
31008,-8968.894531,-8968.894737
31009,-8807.737305,-8807.736842
31010,-9588.841797,-9588.842105
31011,-8263.630859,-8263.631579
31012,-9366.737305,-9366.736842
31013,-8752.947266,-8752.947368
31014,-9961.789062,-9961.789474
31015,-8837.000000,-8837.000000
31016,-9386.263672,-9386.263158
31017,-8902.052734,-8902.052632
31018,-8496.473633,-8496.473684
31019,-8728.210938,-8728.210526
31020,-8704.894531,-8704.894737
31021,-9910.315430,-9910.315789
31022,-8706.473633,-8706.473684
31023,-9420.000000,-9420.000000
31024,-8698.158203,-8698.157895
31025,-8639.894531,-8639.894737
31026,-8841.263672,-8841.263158
31027,-8373.263672,-8373.263158
31028,-8859.894531,-8859.894737
31029,-9176.210938,-9176.210526
31030,-8657.210938,-8657.210526
31031,-9403.737305,-9403.736842
31032,-8887.000000,-8887.000000
31033,-8249.578125,-8249.578947
31034,-8380.736328,-8380.736842
31035,-8942.262695,-8942.263158
31036,-9632.315430,-9632.315789
31037,-8406.000000,-8406.000000
31038,-8813.052734,-8813.052632
31039,-8531.737305,-8531.736842
31040,-9359.104492,-9359.105263
31041,-8405.684570,-8405.684211
31042,-9080.158203,-9080.157895
31043,-9095.631836,-9095.631579
31044,-9062.684570,-9062.684211
31045,-8875.262695,-8875.263158
31046,-9751.368164,-9751.368421
31047,-8916.683594,-8916.684211
31048,-8386.894531,-8386.894737
31049,-9215.841797,-9215.842105
31050,-8601.684570,-8601.684211
31051,-8565.630859,-8565.631579
31052,-9063.631836,-9063.631579
31053,-8919.262695,-8919.263158
31054,-8117.316406,-8117.315789
31055,-8505.368164,-8505.368421
31056,-8768.000000,-8768.000000
31057,-9099.368164,-9099.368421
31058,-9332.790039,-9332.789474
31059,-8949.420898,-8949.421053
31060,-9199.841797,-9199.842105
31061,-9774.947266,-9774.947368
31062,-9269.315430,-9269.315789
31063,-8422.420898,-8422.421053
31064,-8734.368164,-8734.368421
31065,-7727.947266,-7727.947368
31066,-8771.052734,-8771.052632
31067,-9296.631836,-9296.631579
31068,-9068.368164,-9068.368421
31069,-8408.842773,-8408.842105
31070,-8360.894531,-8360.894737
31071,-8285.683594,-8285.684211
31072,-9556.158203,-9556.157895
31073,-8844.473633,-8844.473684
31074,-9222.105469,-9222.105263
31075,-9113.684570,-9113.684211
31076,-8718.105469,-8718.105263
31077,-9618.841797,-9618.842105
31078,-9856.158203,-9856.157895
31079,-9438.315430,-9438.315789
31080,-8059.157715,-8059.157895
31081,-9056.210938,-9056.210526
31082,-8829.737305,-8829.736842
31083,-8497.315430,-8497.315789
31084,-8310.000000,-8310.000000
31085,-8443.947266,-8443.947368
31086,-8937.000000,-8937.000000
31087,-8757.947266,-8757.947368
31088,-8493.000000,-8493.000000
31089,-8796.841797,-8796.842105
31090,-9677.105469,-9677.105263
31091,-9126.789062,-9126.789474
31092,-9114.105469,-9114.105263
31093,-9119.526367,-9119.526316
31094,-8656.052734,-8656.052632
31095,-8496.842773,-8496.842105
31096,-8389.263672,-8389.263158
31097,-8912.684570,-8912.684211
31098,-9149.473633,-9149.473684
31099,-8544.579102,-8544.578947
31100,-9055.526367,-9055.526316
31101,-8762.790039,-8762.789474
31102,-8791.473633,-8791.473684
31103,-8906.579102,-8906.578947
31104,-8843.368164,-8843.368421
31105,-8432.841797,-8432.842105
31106,-9157.684570,-9157.684211
31107,-8783.209961,-8783.210526
31108,-8586.157227,-8586.157895
31109,-9257.526367,-9257.526316
31110,-9030.841797,-9030.842105
31111,-8482.999023,-8483.000000
31112,-9242.368164,-9242.368421
31113,-8705.105469,-8705.105263
31114,-8250.210938,-8250.210526
31115,-9396.737305,-9396.736842
31116,-8934.579102,-8934.578947
31117,-9418.158203,-9418.157895
31118,-9003.947266,-9003.947368
31119,-8756.947266,-8756.947368
31120,-9407.210938,-9407.210526
31121,-8243.631836,-8243.631579
31122,-9083.473633,-9083.473684
31123,-8299.737305,-8299.736842
31124,-8403.473633,-8403.473684
31125,-9237.368164,-9237.368421
31126,-8504.789062,-8504.789474
31127,-8725.631836,-8725.631579
31128,-8963.158203,-8963.157895
31129,-8763.579102,-8763.578947
31130,-8150.789551,-8150.789474
31131,-9051.157227,-9051.157895
31132,-8761.210938,-8761.210526
31133,-9036.684570,-9036.684211
31134,-8800.894531,-8800.894737
31135,-8625.841797,-8625.842105
31136,-8761.631836,-8761.631579
31137,-8596.262695,-8596.263158
31138,-8444.368164,-8444.368421
31139,-8710.683594,-8710.684211
31140,-8512.841797,-8512.842105
31141,-9052.631836,-9052.631579
31142,-9948.473633,-9948.473684
31143,-8191.315918,-8191.315789
31144,-9285.316406,-9285.315789
31145,-9204.052734,-9204.052632
31146,-9211.579102,-9211.578947
31147,-8459.105469,-8459.105263
31148,-8917.790039,-8917.789474
31149,-9034.631836,-9034.631579
31150,-8694.579102,-8694.578947
31151,-8482.368164,-8482.368421
31152,-8865.105469,-8865.105263
31153,-8195.158203,-8195.157895
31154,-8662.737305,-8662.736842
31155,-9113.473633,-9113.473684
31156,-8386.420898,-8386.421053
31157,-8868.737305,-8868.736842
31158,-9004.315430,-9004.315789
31159,-9532.579102,-9532.578947
31160,-8334.104492,-8334.105263
31161,-8918.209961,-8918.210526
31162,-9291.210938,-9291.210526
31163,-8547.736328,-8547.736842
31164,-8350.630859,-8350.631579
31165,-9665.368164,-9665.368421
31166,-9012.737305,-9012.736842
31167,-9854.105469,-9854.105263
31168,-9075.947266,-9075.947368
31169,-8397.052734,-8397.052632
31170,-9130.947266,-9130.947368
31171,-9483.209961,-9483.210526
31172,-8670.316406,-8670.315789
31173,-8744.842773,-8744.842105
31174,-8975.526367,-8975.526316
31175,-10052.209961,-10052.210526
31176,-9206.947266,-9206.947368
31177,-8550.105469,-8550.105263
31178,-8640.210938,-8640.210526
31179,-9456.789062,-9456.789474
31180,-9456.473633,-9456.473684
31181,-9025.790039,-9025.789474
31182,-8901.000000,-8901.000000
31183,-8450.368164,-8450.368421
31184,-8570.210938,-8570.210526
31185,-10019.157227,-10019.157895
31186,-7924.209961,-7924.210526
31187,-9376.473633,-9376.473684
31188,-9049.894531,-9049.894737
31189,-9215.369141,-9215.368421
31190,-8844.789062,-8844.789474
31191,-8362.368164,-8362.368421
31192,-9368.841797,-9368.842105
31193,-9078.052734,-9078.052632
31194,-8360.105469,-8360.105263
31195,-9149.842773,-9149.842105
31196,-9127.526367,-9127.526316
31197,-7966.210449,-7966.210526
31198,-8845.947266,-8845.947368
31199,-8480.631836,-8480.631579
31200,-9107.894531,-9107.894737
31201,-9233.790039,-9233.789474
31202,-8931.947266,-8931.947368
31203,-9296.579102,-9296.578947
31204,-8811.894531,-8811.894737
31205,-8941.789062,-8941.789474
31206,-9243.369141,-9243.368421
31207,-8450.262695,-8450.263158
31208,-8634.630859,-8634.631579
31209,-8605.209961,-8605.210526
31210,-8888.105469,-8888.105263
31211,-8475.947266,-8475.947368
31212,-8529.316406,-8529.315789
31213,-9025.209961,-9025.210526
31214,-8737.209961,-8737.210526
31215,-9423.104492,-9423.105263
31216,-8765.052734,-8765.052632
31217,-8043.578613,-8043.578947
31218,-8370.841797,-8370.842105
31219,-8396.790039,-8396.789474
31220,-8765.316406,-8765.315789
31221,-8778.841797,-8778.842105
31222,-8096.894531,-8096.894737
31223,-9615.947266,-9615.947368
31224,-8620.684570,-8620.684211
31225,-8798.210938,-8798.210526
31226,-8248.105469,-8248.105263
31227,-8693.262695,-8693.263158
31228,-9449.000000,-9449.000000
31229,-9347.209961,-9347.210526
31230,-8340.210938,-8340.210526
31231,-9014.473633,-9014.473684
31232,-8364.210938,-8364.210526
31233,-9544.737305,-9544.736842
31234,-9947.631836,-9947.631579
31235,-9333.947266,-9333.947368
31236,-9117.473633,-9117.473684
31237,-8431.158203,-8431.157895
31238,-9060.526367,-9060.526316
31239,-9059.210938,-9059.210526
31240,-8367.790039,-8367.789474
31241,-8136.579590,-8136.578947
31242,-9191.894531,-9191.894737
31243,-9065.316406,-9065.315789
31244,-8688.947266,-8688.947368
31245,-9011.526367,-9011.526316
31246,-8940.841797,-8940.842105
31247,-8651.420898,-8651.421053
31248,-8297.947266,-8297.947368
31249,-9099.737305,-9099.736842
31250,-9104.158203,-9104.157895
31251,-8620.526367,-8620.526316
31252,-8399.947266,-8399.947368
31253,-8876.737305,-8876.736842
31254,-8713.894531,-8713.894737
31255,-9247.420898,-9247.421053
31256,-9378.210938,-9378.210526
31257,-8792.210938,-8792.210526
31258,-9408.368164,-9408.368421
31259,-9240.052734,-9240.052632
31260,-8540.473633,-8540.473684
31261,-8729.947266,-8729.947368
31262,-8916.473633,-8916.473684
31263,-9167.684570,-9167.684211
31264,-9035.736328,-9035.736842
31265,-8966.579102,-8966.578947
31266,-9077.526367,-9077.526316
31267,-8599.000000,-8599.000000
31268,-8418.736328,-8418.736842
31269,-9639.158203,-9639.157895
31270,-9278.578125,-9278.578947
31271,-8870.315430,-8870.315789
31272,-8553.579102,-8553.578947
31273,-8303.420898,-8303.421053
31274,-8925.209961,-8925.210526
31275,-9757.105469,-9757.105263
31276,-8638.473633,-8638.473684
31277,-8238.052734,-8238.052632
31278,-9153.579102,-9153.578947
31279,-9444.105469,-9444.105263
31280,-8840.683594,-8840.684211
31281,-8388.368164,-8388.368421
31282,-8352.315430,-8352.315789
31283,-8516.894531,-8516.894737
31284,-8958.894531,-8958.894737
31285,-8683.789062,-8683.789474
31286,-8982.000000,-8982.000000
31287,-9327.684570,-9327.684211
31288,-8846.158203,-8846.157895
31289,-9644.158203,-9644.157895
31290,-9513.895508,-9513.894737
31291,-9256.209961,-9256.210526
31292,-8954.630859,-8954.631579
31293,-8270.473633,-8270.473684
31294,-8592.790039,-8592.789474
31295,-9010.631836,-9010.631579
31296,-9131.579102,-9131.578947
31297,-8705.579102,-8705.578947
31298,-9167.052734,-9167.052632
31299,-9413.894531,-9413.894737
31300,-9221.526367,-9221.526316
31301,-9048.262695,-9048.263158
31302,-10025.683594,-10025.684211
31303,-9102.420898,-9102.421053
31304,-8569.368164,-8569.368421
31305,-7951.684570,-7951.684211
31306,-9087.894531,-9087.894737
31307,-9165.894531,-9165.894737
31308,-8955.368164,-8955.368421
31309,-8947.789062,-8947.789474
31310,-9108.000000,-9108.000000
31311,-9138.105469,-9138.105263
31312,-8899.473633,-8899.473684
31313,-9070.210938,-9070.210526
31314,-9531.473633,-9531.473684
31315,-8818.525391,-8818.526316
31316,-9829.790039,-9829.789474
31317,-9393.579102,-9393.578947
31318,-8837.052734,-8837.052632
31319,-9273.947266,-9273.947368
31320,-9206.947266,-9206.947368
31321,-8404.579102,-8404.578947
31322,-8744.263672,-8744.263158
31323,-8300.683594,-8300.684211
31324,-9967.894531,-9967.894737
31325,-9355.579102,-9355.578947
31326,-9426.841797,-9426.842105
31327,-9359.210938,-9359.210526
31328,-9436.315430,-9436.315789
31329,-8859.210938,-8859.210526
31330,-8511.894531,-8511.894737
31331,-9285.420898,-9285.421053
31332,-9082.315430,-9082.315789
31333,-9028.000000,-9028.000000
31334,-9411.737305,-9411.736842
31335,-9417.631836,-9417.631579
31336,-8280.841797,-8280.842105
31337,-7700.263184,-7700.263158
31338,-9715.316406,-9715.315789
31339,-9007.263672,-9007.263158
31340,-8557.420898,-8557.421053
31341,-8653.262695,-8653.263158
31342,-9609.420898,-9609.421053
31343,-8922.789062,-8922.789474
31344,-9032.263672,-9032.263158
31345,-9112.420898,-9112.421053
31346,-8524.105469,-8524.105263
31347,-8550.105469,-8550.105263
31348,-9023.579102,-9023.578947
31349,-8404.158203,-8404.157895
31350,-8671.841797,-8671.842105
31351,-8777.789062,-8777.789474
31352,-8507.105469,-8507.105263
31353,-9313.052734,-9313.052632
31354,-8414.316406,-8414.315789
31355,-8090.473633,-8090.473684
31356,-8613.894531,-8613.894737
31357,-8992.631836,-8992.631579
31358,-8440.579102,-8440.578947
31359,-8195.683594,-8195.684211
31360,-8598.789062,-8598.789474
31361,-9169.473633,-9169.473684
31362,-8763.841797,-8763.842105
31363,-9067.315430,-9067.315789
31364,-8804.158203,-8804.157895
31365,-8053.052734,-8053.052632
31366,-8346.525391,-8346.526316
31367,-7814.315430,-7814.315789
31368,-9060.947266,-9060.947368
31369,-8762.947266,-8762.947368
31370,-8859.000000,-8859.000000
31371,-9039.210938,-9039.210526
31372,-9629.579102,-9629.578947
31373,-8532.263672,-8532.263158
31374,-9204.630859,-9204.631579
31375,-8825.684570,-8825.684211
31376,-8466.315430,-8466.315789
31377,-8836.526367,-8836.526316
31378,-8518.158203,-8518.157895
31379,-8215.737305,-8215.736842
31380,-9254.420898,-9254.421053
31381,-8404.473633,-8404.473684
31382,-8757.526367,-8757.526316
31383,-8906.420898,-8906.421053
31384,-9096.263672,-9096.263158
31385,-7733.368652,-7733.368421
31386,-8775.684570,-8775.684211
31387,-8751.210938,-8751.210526
31388,-8586.737305,-8586.736842
31389,-8489.842773,-8489.842105
31390,-8440.789062,-8440.789474
31391,-8923.683594,-8923.684211
31392,-8087.368164,-8087.368421
31393,-8716.158203,-8716.157895
31394,-9108.000000,-9108.000000
31395,-8128.579102,-8128.578947
31396,-9629.841797,-9629.842105
31397,-8737.894531,-8737.894737
31398,-8704.789062,-8704.789474
31399,-8502.000000,-8502.000000
31400,-8421.262695,-8421.263158
31401,-8317.000000,-8317.000000
31402,-9298.368164,-9298.368421
31403,-8921.209961,-8921.210526
31404,-8424.947266,-8424.947368
31405,-8458.684570,-8458.684211
31406,-8518.473633,-8518.473684
31407,-8276.631836,-8276.631579
31408,-9025.157227,-9025.157895
31409,-10007.000000,-10007.000000
31410,-8586.684570,-8586.684211
31411,-8279.420898,-8279.421053
31412,-9399.473633,-9399.473684
31413,-9458.000000,-9458.000000
31414,-7997.158203,-7997.157895
31415,-9828.000000,-9828.000000
31416,-8555.420898,-8555.421053
31417,-7660.947754,-7660.947368
31418,-8618.947266,-8618.947368
31419,-8540.105469,-8540.105263
31420,-9028.105469,-9028.105263
31421,-8509.262695,-8509.263158
31422,-8269.947266,-8269.947368
31423,-9460.000000,-9460.000000
31424,-8911.894531,-8911.894737
31425,-7793.263184,-7793.263158
31426,-7957.368652,-7957.368421
31427,-9846.631836,-9846.631579
31428,-8990.105469,-8990.105263
31429,-8967.368164,-8967.368421
31430,-8585.630859,-8585.631579
31431,-8657.051758,-8657.052632
31432,-8924.315430,-8924.315789
31433,-8709.473633,-8709.473684
31434,-8543.000000,-8543.000000
31435,-8826.578125,-8826.578947
31436,-8843.262695,-8843.263158
31437,-8165.526367,-8165.526316
31438,-8093.631348,-8093.631579
31439,-8879.526367,-8879.526316
31440,-8619.790039,-8619.789474
31441,-9213.262695,-9213.263158
31442,-8589.263672,-8589.263158
31443,-9021.631836,-9021.631579
31444,-8519.105469,-8519.105263
31445,-8108.315918,-8108.315789
31446,-8345.579102,-8345.578947
31447,-9297.948242,-9297.947368
31448,-8827.894531,-8827.894737
31449,-9178.631836,-9178.631579
31450,-8414.684570,-8414.684211
31451,-8658.526367,-8658.526316
31452,-8927.000000,-8927.000000
