episode,reward,r_acc
6328,-15561.000000,-15561.000000
6329,-16788.250000,-16788.250000
6330,-16635.125000,-16635.125000
6331,-17583.875000,-17583.875000
6332,-17639.875000,-17639.875000
6333,-15658.875000,-15658.875000
6334,-17683.500000,-17683.500000
6335,-16360.750000,-16360.750000
6336,-16225.875000,-16225.875000
6337,-18918.375000,-18918.375000
6338,-16951.625000,-16951.625000
6339,-15532.250000,-15532.250000
6340,-18327.000000,-18327.000000
6341,-17810.625000,-17810.625000
6342,-17411.875000,-17411.875000
6343,-17962.625000,-17962.625000
6344,-17109.750000,-17109.750000
6345,-16849.500000,-16849.500000
6346,-15396.625000,-15396.625000
6347,-16351.250000,-16351.250000
6348,-15826.000000,-15826.000000
6349,-16225.125000,-16225.125000
6350,-16327.250000,-16327.250000
6351,-16534.250000,-16534.250000
6352,-16350.000000,-16350.000000
6353,-18141.625000,-18141.625000
6354,-15668.875000,-15668.875000
6355,-16506.375000,-16506.375000
6356,-17016.750000,-17016.750000
6357,-15364.625000,-15364.625000
6358,-16511.625000,-16511.625000
6359,-15992.000000,-15992.000000
6360,-16652.875000,-16652.875000
6361,-15223.000000,-15223.000000
6362,-16918.125000,-16918.125000
6363,-17121.375000,-17121.375000
6364,-16884.125000,-16884.125000
6365,-17233.500000,-17233.500000
6366,-16163.875000,-16163.875000
6367,-18132.500000,-18132.500000
6368,-20303.250000,-20303.250000
6369,-14784.250000,-14784.250000
6370,-16478.750000,-16478.750000
6371,-17828.000000,-17828.000000
6372,-15999.125000,-15999.125000
6373,-16564.125000,-16564.125000
6374,-16873.250000,-16873.250000
6375,-16259.625000,-16259.625000
6376,-17893.750000,-17893.750000
6377,-15166.375000,-15166.375000
6378,-16936.750000,-16936.750000
6379,-17116.875000,-17116.875000
6380,-15840.625000,-15840.625000
6381,-17084.625000,-17084.625000
6382,-16985.250000,-16985.250000
6383,-17878.750000,-17878.750000
6384,-16452.250000,-16452.250000
6385,-17516.625000,-17516.625000
6386,-16113.000000,-16113.000000
6387,-15099.875000,-15099.875000
6388,-15973.375000,-15973.375000
6389,-16052.750000,-16052.750000
6390,-16692.250000,-16692.250000
6391,-16217.250000,-16217.250000
6392,-16720.500000,-16720.500000
6393,-17769.875000,-17769.875000
6394,-16486.125000,-16486.125000
6395,-19517.750000,-19517.750000
6396,-16777.500000,-16777.500000
6397,-17506.000000,-17506.000000
6398,-15908.125000,-15908.125000
6399,-16011.125000,-16011.125000
6400,-15849.250000,-15849.250000
6401,-16431.750000,-16431.750000
6402,-15730.000000,-15730.000000
6403,-16945.500000,-16945.500000
6404,-16551.625000,-16551.625000
6405,-16094.125000,-16094.125000
6406,-15903.625000,-15903.625000
6407,-15734.625000,-15734.625000
6408,-16387.250000,-16387.250000
6409,-15838.125000,-15838.125000
6410,-15980.875000,-15980.875000
6411,-15504.875000,-15504.875000
6412,-15995.375000,-15995.375000
6413,-17299.375000,-17299.375000
6414,-15090.750000,-15090.750000
6415,-15785.625000,-15785.625000
6416,-16618.875000,-16618.875000
6417,-15057.125000,-15057.125000
6418,-16983.500000,-16983.500000
6419,-16874.125000,-16874.125000
6420,-15955.375000,-15955.375000
6421,-18663.875000,-18663.875000
6422,-16713.750000,-16713.750000
6423,-15796.875000,-15796.875000
6424,-16217.000000,-16217.000000
6425,-15718.000000,-15718.000000
6426,-18055.750000,-18055.750000
6427,-16571.625000,-16571.625000
6428,-16370.375000,-16370.375000
6429,-15345.500000,-15345.500000
6430,-15372.375000,-15372.375000
6431,-16492.375000,-16492.375000
6432,-15641.625000,-15641.625000
6433,-16061.500000,-16061.500000
6434,-16639.875000,-16639.875000
6435,-19526.125000,-19526.125000
6436,-15050.500000,-15050.500000
6437,-16249.375000,-16249.375000
6438,-16520.125000,-16520.125000
6439,-17107.125000,-17107.125000
6440,-15669.750000,-15669.750000
6441,-15035.875000,-15035.875000
6442,-18208.125000,-18208.125000
6443,-15675.250000,-15675.250000
6444,-16272.750000,-16272.750000
6445,-15720.250000,-15720.250000
6446,-17106.000000,-17106.000000
6447,-16749.875000,-16749.875000
6448,-15239.750000,-15239.750000
6449,-16384.375000,-16384.375000
6450,-14164.250000,-14164.250000
6451,-15024.125000,-15024.125000
6452,-15689.750000,-15689.750000
6453,-15595.250000,-15595.250000
6454,-19284.000000,-19284.000000
6455,-14816.000000,-14816.000000
6456,-18131.875000,-18131.875000
6457,-19465.125000,-19465.125000
6458,-17419.500000,-17419.500000
6459,-15762.750000,-15762.750000
6460,-16147.250000,-16147.250000
6461,-15803.375000,-15803.375000
6462,-16221.250000,-16221.250000
6463,-15613.000000,-15613.000000
6464,-17429.250000,-17429.250000
6465,-15634.875000,-15634.875000
6466,-15908.750000,-15908.750000
6467,-15267.625000,-15267.625000
6468,-15788.250000,-15788.250000
6469,-14880.500000,-14880.500000
6470,-16005.500000,-16005.500000
6471,-15508.375000,-15508.375000
6472,-16118.625000,-16118.625000
6473,-16245.625000,-16245.625000
6474,-15658.250000,-15658.250000
6475,-15567.375000,-15567.375000
6476,-17454.875000,-17454.875000
6477,-16159.500000,-16159.500000
6478,-17143.125000,-17143.125000
6479,-16357.250000,-16357.250000
6480,-15717.000000,-15717.000000
6481,-15061.250000,-15061.250000
6482,-14923.375000,-14923.375000
6483,-15492.375000,-15492.375000
6484,-14258.750000,-14258.750000
6485,-16628.250000,-16628.250000
6486,-16960.000000,-16960.000000
6487,-15321.750000,-15321.750000
6488,-14455.500000,-14455.500000
6489,-15624.250000,-15624.250000
6490,-16305.000000,-16305.000000
6491,-16484.000000,-16484.000000
6492,-14496.375000,-14496.375000
6493,-15388.000000,-15388.000000
6494,-15725.000000,-15725.000000
6495,-15995.750000,-15995.750000
6496,-16488.875000,-16488.875000
6497,-14455.500000,-14455.500000
6498,-14756.125000,-14756.125000
6499,-16562.750000,-16562.750000
6500,-17048.125000,-17048.125000
6501,-16017.750000,-16017.750000
6502,-16227.750000,-16227.750000
6503,-18831.625000,-18831.625000
6504,-16209.875000,-16209.875000
6505,-15603.500000,-15603.500000
6506,-16588.000000,-16588.000000
6507,-14914.625000,-14914.625000
6508,-14750.875000,-14750.875000
6509,-16461.750000,-16461.750000
6510,-17163.500000,-17163.500000
6511,-16087.750000,-16087.750000
6512,-16380.625000,-16380.625000
6513,-15152.125000,-15152.125000
6514,-17186.375000,-17186.375000
6515,-15987.750000,-15987.750000
6516,-16514.375000,-16514.375000
6517,-15504.125000,-15504.125000
6518,-15238.000000,-15238.000000
6519,-14797.500000,-14797.500000
6520,-15308.500000,-15308.500000
6521,-17664.625000,-17664.625000
6522,-16459.625000,-16459.625000
6523,-14834.125000,-14834.125000
6524,-16167.125000,-16167.125000
6525,-17469.375000,-17469.375000
6526,-15055.625000,-15055.625000
6527,-17608.000000,-17608.000000
6528,-18012.000000,-18012.000000
6529,-15057.875000,-15057.875000
6530,-14377.625000,-14377.625000
6531,-16211.375000,-16211.375000
6532,-16267.875000,-16267.875000
6533,-15415.750000,-15415.750000
6534,-18547.000000,-18547.000000
6535,-15852.125000,-15852.125000
6536,-16024.125000,-16024.125000
6537,-16860.875000,-16860.875000
6538,-16559.875000,-16559.875000
6539,-17430.750000,-17430.750000
6540,-16648.250000,-16648.250000
6541,-15119.125000,-15119.125000
6542,-17168.500000,-17168.500000
6543,-15620.750000,-15620.750000
6544,-15335.875000,-15335.875000
6545,-15985.125000,-15985.125000
6546,-15282.875000,-15282.875000
6547,-15043.000000,-15043.000000
6548,-16111.750000,-16111.750000
6549,-14791.375000,-14791.375000
6550,-16208.375000,-16208.375000
6551,-15379.000000,-15379.000000
6552,-15795.625000,-15795.625000
6553,-14930.250000,-14930.250000
6554,-14643.750000,-14643.750000
6555,-15152.250000,-15152.250000
6556,-16831.375000,-16831.375000
6557,-15722.500000,-15722.500000
6558,-15475.125000,-15475.125000
6559,-15527.500000,-15527.500000
6560,-16431.750000,-16431.750000
6561,-15689.625000,-15689.625000
6562,-16707.625000,-16707.625000
6563,-15817.250000,-15817.250000
6564,-14359.125000,-14359.125000
6565,-14719.375000,-14719.375000
6566,-15467.000000,-15467.000000
6567,-14395.375000,-14395.375000
6568,-16324.000000,-16324.000000
6569,-15818.000000,-15818.000000
6570,-14259.375000,-14259.375000
6571,-16657.625000,-16657.625000
6572,-15574.375000,-15574.375000
6573,-15558.875000,-15558.875000
6574,-17984.750000,-17984.750000
6575,-15479.625000,-15479.625000
6576,-15139.000000,-15139.000000
6577,-14901.125000,-14901.125000
6578,-14984.750000,-14984.750000
6579,-16360.625000,-16360.625000
6580,-16151.750000,-16151.750000
6581,-14423.000000,-14423.000000
6582,-19088.500000,-19088.500000
6583,-16609.125000,-16609.125000
6584,-18045.750000,-18045.750000
6585,-16298.375000,-16298.375000
6586,-15105.500000,-15105.500000
6587,-16853.875000,-16853.875000
6588,-16604.625000,-16604.625000
6589,-15754.250000,-15754.250000
6590,-15520.875000,-15520.875000
6591,-18522.625000,-18522.625000
6592,-16024.750000,-16024.750000
6593,-15151.625000,-15151.625000
6594,-15674.000000,-15674.000000
6595,-17101.750000,-17101.750000
6596,-16629.500000,-16629.500000
6597,-14701.875000,-14701.875000
6598,-15950.125000,-15950.125000
6599,-14619.375000,-14619.375000
6600,-15449.125000,-15449.125000
6601,-15282.000000,-15282.000000
6602,-14906.000000,-14906.000000
6603,-15149.750000,-15149.750000
6604,-15894.875000,-15894.875000
6605,-16299.875000,-16299.875000
6606,-15603.750000,-15603.750000
6607,-17618.500000,-17618.500000
6608,-18943.625000,-18943.625000
6609,-15264.875000,-15264.875000
6610,-17206.500000,-17206.500000
6611,-15037.750000,-15037.750000
6612,-14455.875000,-14455.875000
6613,-16072.500000,-16072.500000
6614,-15677.125000,-15677.125000
6615,-17655.875000,-17655.875000
6616,-14029.500000,-14029.500000
6617,-15970.375000,-15970.375000
6618,-15254.625000,-15254.625000
6619,-16286.250000,-16286.250000
6620,-15936.625000,-15936.625000
6621,-15078.625000,-15078.625000
6622,-15316.250000,-15316.250000
6623,-15290.625000,-15290.625000
6624,-15636.625000,-15636.625000
6625,-14684.875000,-14684.875000
6626,-15131.625000,-15131.625000
6627,-15296.875000,-15296.875000
6628,-14153.875000,-14153.875000
6629,-15524.500000,-15524.500000
6630,-16963.000000,-16963.000000
6631,-15839.500000,-15839.500000
6632,-15447.375000,-15447.375000
6633,-15460.875000,-15460.875000
6634,-13990.375000,-13990.375000
6635,-14771.125000,-14771.125000
6636,-15692.250000,-15692.250000
6637,-16797.000000,-16797.000000
6638,-14254.750000,-14254.750000
6639,-15141.375000,-15141.375000
6640,-15183.625000,-15183.625000
6641,-14812.625000,-14812.625000
6642,-15296.250000,-15296.250000
6643,-14993.875000,-14993.875000
6644,-14219.750000,-14219.750000
6645,-13969.375000,-13969.375000
6646,-15647.000000,-15647.000000
6647,-14835.250000,-14835.250000
6648,-14358.875000,-14358.875000
6649,-15053.875000,-15053.875000
6650,-14454.750000,-14454.750000
6651,-15227.375000,-15227.375000
6652,-16598.375000,-16598.375000
6653,-19507.125000,-19507.125000
6654,-15094.125000,-15094.125000
6655,-14854.125000,-14854.125000
6656,-14855.250000,-14855.250000
6657,-14767.250000,-14767.250000
6658,-14169.500000,-14169.500000
6659,-14462.375000,-14462.375000
6660,-15359.625000,-15359.625000
6661,-14950.750000,-14950.750000
6662,-15909.000000,-15909.000000
6663,-15137.250000,-15137.250000
6664,-15376.250000,-15376.250000
6665,-15646.375000,-15646.375000
6666,-15305.000000,-15305.000000
6667,-17354.875000,-17354.875000
6668,-16958.625000,-16958.625000
6669,-14263.375000,-14263.375000
6670,-14815.375000,-14815.375000
6671,-13981.750000,-13981.750000
6672,-16310.875000,-16310.875000
6673,-15889.000000,-15889.000000
6674,-15289.000000,-15289.000000
6675,-14982.000000,-14982.000000
6676,-15441.375000,-15441.375000
6677,-14669.375000,-14669.375000
6678,-14909.750000,-14909.750000
6679,-13743.000000,-13743.000000
6680,-15875.625000,-15875.625000
6681,-14910.500000,-14910.500000
6682,-13482.875000,-13482.875000
6683,-14735.250000,-14735.250000
6684,-15020.500000,-15020.500000
6685,-15414.125000,-15414.125000
6686,-15825.875000,-15825.875000
6687,-14766.500000,-14766.500000
6688,-14700.500000,-14700.500000
6689,-14667.250000,-14667.250000
6690,-15608.375000,-15608.375000
6691,-18007.375000,-18007.375000
6692,-14612.000000,-14612.000000
6693,-15657.500000,-15657.500000
6694,-14221.750000,-14221.750000
6695,-14796.375000,-14796.375000
6696,-14355.750000,-14355.750000
6697,-17240.500000,-17240.500000
6698,-15500.000000,-15500.000000
6699,-15350.250000,-15350.250000
6700,-15409.375000,-15409.375000
6701,-15887.000000,-15887.000000
6702,-15083.250000,-15083.250000
6703,-14543.375000,-14543.375000
6704,-13546.375000,-13546.375000
6705,-14719.375000,-14719.375000
6706,-16298.125000,-16298.125000
6707,-15203.750000,-15203.750000
6708,-14053.375000,-14053.375000
6709,-14727.875000,-14727.875000
6710,-14888.500000,-14888.500000
6711,-16565.750000,-16565.750000
6712,-13760.250000,-13760.250000
6713,-14193.750000,-14193.750000
6714,-13799.750000,-13799.750000
6715,-15080.750000,-15080.750000
6716,-14562.750000,-14562.750000
6717,-14910.750000,-14910.750000
6718,-13282.875000,-13282.875000
6719,-14411.750000,-14411.750000
6720,-16736.500000,-16736.500000
6721,-13935.000000,-13935.000000
6722,-17018.750000,-17018.750000
6723,-15750.375000,-15750.375000
6724,-14726.750000,-14726.750000
6725,-14541.000000,-14541.000000
6726,-15377.250000,-15377.250000
6727,-16674.250000,-16674.250000
6728,-15287.500000,-15287.500000
6729,-14718.250000,-14718.250000
6730,-15897.750000,-15897.750000
6731,-15636.500000,-15636.500000
6732,-14205.750000,-14205.750000
6733,-14651.750000,-14651.750000
6734,-14310.625000,-14310.625000
6735,-14465.250000,-14465.250000
6736,-14705.375000,-14705.375000
6737,-13467.375000,-13467.375000
6738,-13123.250000,-13123.250000
6739,-16493.625000,-16493.625000
6740,-15967.625000,-15967.625000
6741,-13188.500000,-13188.500000
6742,-14835.250000,-14835.250000
6743,-15314.750000,-15314.750000
6744,-14587.000000,-14587.000000
6745,-15293.250000,-15293.250000
6746,-16232.500000,-16232.500000
6747,-14819.375000,-14819.375000
6748,-13991.875000,-13991.875000
6749,-15154.375000,-15154.375000
6750,-14747.250000,-14747.250000
6751,-14335.750000,-14335.750000
6752,-15375.375000,-15375.375000
6753,-19817.250000,-19817.250000
6754,-15382.500000,-15382.500000
6755,-13441.000000,-13441.000000
6756,-17676.750000,-17676.750000
6757,-14069.250000,-14069.250000
6758,-15680.750000,-15680.750000
6759,-13439.625000,-13439.625000
6760,-14479.250000,-14479.250000
6761,-14991.125000,-14991.125000
6762,-14995.500000,-14995.500000
6763,-14824.500000,-14824.500000
6764,-13793.875000,-13793.875000
6765,-14617.875000,-14617.875000
6766,-14885.125000,-14885.125000
6767,-15215.500000,-15215.500000
6768,-14327.500000,-14327.500000
6769,-15267.250000,-15267.250000
6770,-15686.625000,-15686.625000
6771,-14660.125000,-14660.125000
6772,-15262.375000,-15262.375000
6773,-13561.375000,-13561.375000
6774,-14447.000000,-14447.000000
6775,-16808.750000,-16808.750000
6776,-15308.500000,-15308.500000
6777,-17349.500000,-17349.500000
6778,-14561.500000,-14561.500000
6779,-14315.375000,-14315.375000
6780,-14882.750000,-14882.750000
6781,-14500.625000,-14500.625000
6782,-15105.125000,-15105.125000
6783,-16575.750000,-16575.750000
6784,-15208.750000,-15208.750000
6785,-15212.500000,-15212.500000
6786,-15097.500000,-15097.500000
6787,-15107.625000,-15107.625000
6788,-13797.250000,-13797.250000
6789,-15268.250000,-15268.250000
6790,-14551.625000,-14551.625000
6791,-15140.875000,-15140.875000
6792,-13118.875000,-13118.875000
6793,-14045.125000,-14045.125000
6794,-13939.500000,-13939.500000
6795,-14598.625000,-14598.625000
6796,-14189.875000,-14189.875000
6797,-15277.375000,-15277.375000
6798,-12804.250000,-12804.250000
6799,-14524.750000,-14524.750000
6800,-13799.625000,-13799.625000
6801,-15773.125000,-15773.125000
6802,-14285.500000,-14285.500000
6803,-15502.625000,-15502.625000
6804,-14167.250000,-14167.250000
6805,-15129.250000,-15129.250000
6806,-14937.250000,-14937.250000
6807,-13703.250000,-13703.250000
6808,-14391.000000,-14391.000000
6809,-15976.250000,-15976.250000
6810,-14284.125000,-14284.125000
6811,-13834.625000,-13834.625000
6812,-14931.375000,-14931.375000
6813,-14496.750000,-14496.750000
6814,-15308.250000,-15308.250000
6815,-15601.625000,-15601.625000
6816,-14324.875000,-14324.875000
6817,-13791.625000,-13791.625000
6818,-14607.375000,-14607.375000
6819,-14642.625000,-14642.625000
6820,-13403.750000,-13403.750000
6821,-15231.000000,-15231.000000
6822,-14944.125000,-14944.125000
6823,-15398.625000,-15398.625000
6824,-14945.375000,-14945.375000
6825,-14581.750000,-14581.750000
6826,-14566.375000,-14566.375000
6827,-13141.000000,-13141.000000
6828,-14124.375000,-14124.375000
6829,-14130.250000,-14130.250000
6830,-14917.250000,-14917.250000
6831,-17221.375000,-17221.375000
6832,-14870.000000,-14870.000000
6833,-12710.625000,-12710.625000
6834,-14254.500000,-14254.500000
6835,-13992.625000,-13992.625000
6836,-15417.250000,-15417.250000
6837,-15116.875000,-15116.875000
6838,-14522.125000,-14522.125000
6839,-15007.500000,-15007.500000
6840,-15227.375000,-15227.375000
6841,-13406.500000,-13406.500000
6842,-13571.500000,-13571.500000
6843,-14343.625000,-14343.625000
6844,-13711.750000,-13711.750000
6845,-13993.625000,-13993.625000
6846,-15811.000000,-15811.000000
6847,-12808.875000,-12808.875000
6848,-14647.625000,-14647.625000
6849,-14492.500000,-14492.500000
6850,-14173.500000,-14173.500000
6851,-15445.250000,-15445.250000
6852,-13094.750000,-13094.750000
6853,-13956.500000,-13956.500000
6854,-15121.875000,-15121.875000
6855,-14085.375000,-14085.375000
6856,-13648.250000,-13648.250000
6857,-14952.500000,-14952.500000
6858,-14916.875000,-14916.875000
6859,-13657.625000,-13657.625000
6860,-13513.500000,-13513.500000
6861,-15048.625000,-15048.625000
6862,-13953.500000,-13953.500000
6863,-14508.250000,-14508.250000
6864,-12510.000000,-12510.000000
6865,-13703.000000,-13703.000000
6866,-13387.125000,-13387.125000
6867,-14325.375000,-14325.375000
6868,-14317.875000,-14317.875000
6869,-13569.750000,-13569.750000
6870,-13852.250000,-13852.250000
6871,-13707.000000,-13707.000000
6872,-14559.250000,-14559.250000
6873,-13301.125000,-13301.125000
6874,-14577.750000,-14577.750000
6875,-14352.500000,-14352.500000
6876,-14544.875000,-14544.875000
6877,-13574.750000,-13574.750000
6878,-13043.125000,-13043.125000
6879,-14045.625000,-14045.625000
6880,-13140.750000,-13140.750000
6881,-14568.875000,-14568.875000
6882,-13806.125000,-13806.125000
6883,-13421.250000,-13421.250000
6884,-13440.375000,-13440.375000
6885,-12771.875000,-12771.875000
6886,-14710.250000,-14710.250000
6887,-14354.625000,-14354.625000
6888,-14978.750000,-14978.750000
6889,-14910.000000,-14910.000000
6890,-14316.750000,-14316.750000
6891,-13678.875000,-13678.875000
6892,-13500.500000,-13500.500000
6893,-13612.750000,-13612.750000
6894,-13483.500000,-13483.500000
6895,-15821.250000,-15821.250000
6896,-14862.750000,-14862.750000
6897,-13722.375000,-13722.375000
6898,-14086.375000,-14086.375000
6899,-12946.375000,-12946.375000
6900,-13860.500000,-13860.500000
6901,-13065.250000,-13065.250000
6902,-12645.500000,-12645.500000
6903,-13238.250000,-13238.250000
6904,-13081.750000,-13081.750000
6905,-13163.250000,-13163.250000
6906,-17588.500000,-17588.500000
6907,-14025.625000,-14025.625000
6908,-14149.125000,-14149.125000
6909,-13463.250000,-13463.250000
6910,-14019.875000,-14019.875000
6911,-13531.125000,-13531.125000
6912,-14768.875000,-14768.875000
6913,-16541.375000,-16541.375000
6914,-13850.000000,-13850.000000
6915,-13658.875000,-13658.875000
6916,-13778.875000,-13778.875000
6917,-13309.625000,-13309.625000
6918,-13488.500000,-13488.500000
6919,-13631.625000,-13631.625000
6920,-13967.000000,-13967.000000
6921,-14066.500000,-14066.500000
6922,-13844.125000,-13844.125000
6923,-14472.375000,-14472.375000
6924,-13630.250000,-13630.250000
6925,-13725.875000,-13725.875000
6926,-12766.250000,-12766.250000
6927,-13597.625000,-13597.625000
6928,-14240.375000,-14240.375000
6929,-13228.750000,-13228.750000
6930,-15062.750000,-15062.750000
6931,-15223.000000,-15223.000000
6932,-13457.750000,-13457.750000
6933,-14127.625000,-14127.625000
6934,-14609.750000,-14609.750000
6935,-14604.625000,-14604.625000
6936,-14609.250000,-14609.250000
6937,-13494.875000,-13494.875000
6938,-13506.250000,-13506.250000
6939,-13905.375000,-13905.375000
6940,-13446.250000,-13446.250000
6941,-13803.000000,-13803.000000
6942,-13626.500000,-13626.500000
6943,-14138.375000,-14138.375000
6944,-13746.625000,-13746.625000
6945,-13823.500000,-13823.500000
6946,-14241.500000,-14241.500000
6947,-13375.375000,-13375.375000
6948,-14193.375000,-14193.375000
6949,-12899.875000,-12899.875000
6950,-14481.875000,-14481.875000
6951,-13622.500000,-13622.500000
6952,-12765.375000,-12765.375000
6953,-13846.375000,-13846.375000
6954,-13368.375000,-13368.375000
6955,-13728.625000,-13728.625000
6956,-13633.750000,-13633.750000
6957,-12298.625000,-12298.625000
6958,-12928.625000,-12928.625000
6959,-13000.250000,-13000.250000
6960,-13203.250000,-13203.250000
6961,-13224.875000,-13224.875000
6962,-13130.125000,-13130.125000
6963,-12944.250000,-12944.250000
6964,-13197.500000,-13197.500000
6965,-14046.625000,-14046.625000
6966,-12358.000000,-12358.000000
6967,-13604.125000,-13604.125000
6968,-14043.250000,-14043.250000
6969,-14375.875000,-14375.875000
6970,-13404.500000,-13404.500000
6971,-14449.375000,-14449.375000
6972,-13627.125000,-13627.125000
6973,-15952.875000,-15952.875000
6974,-12595.375000,-12595.375000
6975,-14187.875000,-14187.875000
6976,-13234.000000,-13234.000000
6977,-14937.500000,-14937.500000
6978,-12924.625000,-12924.625000
6979,-14049.875000,-14049.875000
6980,-14122.750000,-14122.750000
6981,-13688.875000,-13688.875000
6982,-14500.000000,-14500.000000
6983,-13913.375000,-13913.375000
6984,-14316.375000,-14316.375000
6985,-13977.625000,-13977.625000
6986,-14497.500000,-14497.500000
6987,-14050.625000,-14050.625000
6988,-14693.000000,-14693.000000
6989,-13540.750000,-13540.750000
6990,-13353.625000,-13353.625000
6991,-14108.625000,-14108.625000
6992,-13046.250000,-13046.250000
6993,-12651.750000,-12651.750000
6994,-14593.375000,-14593.375000
6995,-14209.500000,-14209.500000
6996,-13490.250000,-13490.250000
6997,-14677.375000,-14677.375000
6998,-12524.125000,-12524.125000
6999,-13630.875000,-13630.875000
7000,-12984.250000,-12984.250000
7001,-15038.625000,-15038.625000
7002,-13056.250000,-13056.250000
7003,-13192.250000,-13192.250000
7004,-13125.125000,-13125.125000
7005,-14676.625000,-14676.625000
7006,-15128.875000,-15128.875000
7007,-14735.000000,-14735.000000
7008,-13728.875000,-13728.875000
7009,-14748.125000,-14748.125000
7010,-13455.375000,-13455.375000
7011,-13491.250000,-13491.250000
7012,-12900.750000,-12900.750000
7013,-13511.625000,-13511.625000
7014,-13720.125000,-13720.125000
7015,-13648.625000,-13648.625000
7016,-13353.500000,-13353.500000
7017,-14250.000000,-14250.000000
7018,-15245.875000,-15245.875000
7019,-14349.875000,-14349.875000
7020,-14276.250000,-14276.250000
7021,-13986.625000,-13986.625000
7022,-13281.125000,-13281.125000
7023,-14670.750000,-14670.750000
7024,-13369.000000,-13369.000000
7025,-13960.250000,-13960.250000
7026,-13717.750000,-13717.750000
7027,-13714.375000,-13714.375000
7028,-14051.875000,-14051.875000
7029,-13239.500000,-13239.500000
7030,-13128.000000,-13128.000000
7031,-13314.000000,-13314.000000
7032,-13712.500000,-13712.500000
7033,-13691.250000,-13691.250000
7034,-14226.500000,-14226.500000
7035,-14084.125000,-14084.125000
7036,-13001.500000,-13001.500000
7037,-16921.000000,-16921.000000
7038,-15223.625000,-15223.625000
7039,-14278.375000,-14278.375000
7040,-14053.875000,-14053.875000
7041,-13749.375000,-13749.375000
7042,-13613.750000,-13613.750000
7043,-14305.500000,-14305.500000
7044,-13319.250000,-13319.250000
7045,-14202.875000,-14202.875000
7046,-13557.500000,-13557.500000
7047,-14048.250000,-14048.250000
7048,-14231.375000,-14231.375000
7049,-12968.750000,-12968.750000
7050,-13296.500000,-13296.500000
7051,-14375.875000,-14375.875000
7052,-13918.625000,-13918.625000
7053,-13594.125000,-13594.125000
7054,-16468.750000,-16468.750000
7055,-15819.125000,-15819.125000
7056,-12863.625000,-12863.625000
7057,-14393.500000,-14393.500000
7058,-13406.500000,-13406.500000
7059,-13151.875000,-13151.875000
7060,-13150.625000,-13150.625000
7061,-13239.250000,-13239.250000
7062,-14003.875000,-14003.875000
7063,-12654.500000,-12654.500000
7064,-14104.000000,-14104.000000
7065,-13463.875000,-13463.875000
7066,-13034.625000,-13034.625000
7067,-14470.875000,-14470.875000
7068,-13066.000000,-13066.000000
7069,-13520.625000,-13520.625000
7070,-12981.250000,-12981.250000
7071,-14371.250000,-14371.250000
7072,-14660.375000,-14660.375000
7073,-13677.750000,-13677.750000
7074,-13315.000000,-13315.000000
7075,-13403.750000,-13403.750000
7076,-12074.000000,-12074.000000
7077,-15224.375000,-15224.375000
7078,-13141.250000,-13141.250000
7079,-13628.000000,-13628.000000
7080,-13856.000000,-13856.000000
7081,-12932.625000,-12932.625000
7082,-13937.375000,-13937.375000
7083,-12610.375000,-12610.375000
7084,-13408.750000,-13408.750000
7085,-13891.875000,-13891.875000
7086,-13307.375000,-13307.375000
7087,-12543.000000,-12543.000000
7088,-12176.000000,-12176.000000
7089,-12846.125000,-12846.125000
7090,-13481.500000,-13481.500000
7091,-13072.125000,-13072.125000
7092,-13395.250000,-13395.250000
7093,-13122.750000,-13122.750000
7094,-13972.375000,-13972.375000
7095,-12800.000000,-12800.000000
7096,-12320.750000,-12320.750000
7097,-14147.875000,-14147.875000
7098,-12427.750000,-12427.750000
7099,-14668.000000,-14668.000000
7100,-13923.625000,-13923.625000
7101,-14050.250000,-14050.250000
7102,-15090.500000,-15090.500000
7103,-12446.500000,-12446.500000
7104,-14364.625000,-14364.625000
7105,-13777.875000,-13777.875000
7106,-13354.750000,-13354.750000
7107,-14211.875000,-14211.875000
7108,-12850.250000,-12850.250000
7109,-14417.500000,-14417.500000
7110,-15349.875000,-15349.875000
7111,-12398.750000,-12398.750000
7112,-12445.500000,-12445.500000
7113,-13185.125000,-13185.125000
7114,-12188.375000,-12188.375000
7115,-13875.875000,-13875.875000
7116,-13883.500000,-13883.500000
7117,-12983.375000,-12983.375000
7118,-15735.750000,-15735.750000
7119,-13107.875000,-13107.875000
7120,-13767.250000,-13767.250000
7121,-13552.375000,-13552.375000
7122,-13908.875000,-13908.875000
7123,-14914.250000,-14914.250000
7124,-12941.250000,-12941.250000
7125,-13012.375000,-13012.375000
7126,-11888.500000,-11888.500000
7127,-12978.250000,-12978.250000
7128,-13484.875000,-13484.875000
7129,-12760.625000,-12760.625000
7130,-13794.250000,-13794.250000
7131,-13645.750000,-13645.750000
7132,-13171.000000,-13171.000000
7133,-13861.625000,-13861.625000
7134,-12490.250000,-12490.250000
7135,-16027.875000,-16027.875000
7136,-14781.375000,-14781.375000
7137,-12254.125000,-12254.125000
7138,-13123.875000,-13123.875000
7139,-12557.750000,-12557.750000
7140,-13863.000000,-13863.000000
7141,-11885.625000,-11885.625000
7142,-13152.000000,-13152.000000
7143,-13804.875000,-13804.875000
7144,-14144.500000,-14144.500000
7145,-12919.125000,-12919.125000
7146,-13275.750000,-13275.750000
7147,-13876.375000,-13876.375000
7148,-12776.625000,-12776.625000
7149,-12577.750000,-12577.750000
